LotFrontage,LotArea,OverallQuality,OverallConditions,YearBuilt,YearRemodel,MasonryVeneerArea,ExteriorQuality,BasementQuality,BasementCondition,BasementExposure,BasementFinishedType1Area,BsmtUnfSF,TotalBsmtSF,HeatingQC,CentralAir,1stFlrSF,2ndFlrSF,AboveGroundLivingArea,BasementFullBathrooms,FullBathrooms,HalfBathrooms,BedroomAbvGr,KitchenAbvGr,KitchenQuality,TotalRoomsAboveGround,Fireplaces,FireplaceQuality,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQuality,GarageCondition,PavedDrive,WoodDeckSF,PoolArea,PoolQuality,SalePrice,TotalUsedArea,NonbuiltArea,IsDuplex,RemodelAge,FireplacesLivingAreaRatio,BedroomsBathroomsRatio,HouseAge,PercentFrontage,ImpactView,RoomsMeanSize,RegularRooms,GarageAreaPerCars,GarageAreaQuality,BasementAreaQuality,LivingAreaQuality,DwellingType,ZoneType,Street,Alley,LotShape,Flatness,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BuildingType,HouseStyle,RoofStyle,RoofMaterial,Exterior1st,Exterior2nd,MasonryVeneerType,Foundation,BasementFinishedType1,BasementFinishedType2,Heating,Electrical,Functional,GarageType,Fence,MiscFeature,SaleType,SaleCondition
24,2760,6,5,1973,1973,514,2,3,3,1,0,525,525,2,1,525,567,1092,0,1,1,3,1,2,6,0,0,1973,1,2,440,3,3,2,0,0,0,,2057,1795,1,33,0.0,1.5,33,0.008695652173913044,0.043478260869565216,182.0,2,220.0,1320,1575,6552,2-STORY PUD - 1946 & NEWER,Residential Medium Density,Paved,Not Alley Access,Regular,Near Flat/Level,All public Utilities,Inside,Gentle,BrDale,Norm,Norm,Townhouse End Unit,2Story,Gable,Two-family Conversion,Hard Board,Hard Board,Brick Face,Cinder Block,Unfinshed,Unfinshed,GasA,SBrkr,Typ,Detchd,No Fance,None,WD,Normal Sale
24,2160,5,6,1973,1973,200,2,3,3,1,402,363,765,3,1,765,600,1365,0,1,1,3,1,3,7,1,2,1973,1,2,440,3,3,2,0,0,0,,2570,955,1,33,7.326007326007326E-4,1.5,33,0.011111111111111112,0.06666666666666667,195.0,3,220.0,1320,2295,6825,2-STORY PUD - 1946 & NEWER,Residential Medium Density,Paved,Not Alley Access,Regular,Near Flat/Level,All public Utilities,Inside,Gentle,BrDale,Norm,Norm,Townhouse End Unit,2Story,Gable,Two-family Conversion,Hard Board,Hard Board,Brick Face,Cinder Block,Low Quality,Unfinshed,GasA,SBrkr,Min1,Attchd,No Fance,None,WD,Normal Sale
21,1890,6,7,1972,1972,380,2,3,3,1,282,212,494,4,1,494,536,1030,0,1,1,3,1,2,6,0,0,1973,1,1,264,3,3,2,0,0,0,,1788,1132,1,34,0.0,1.5,34,0.011111111111111112,0.07777777777777778,171.66666666666666,2,264.0,792,1482,6180,2-STORY PUD - 1946 & NEWER,Residential Medium Density,Paved,Not Alley Access,Regular,Near Flat/Level,All public Utilities,Inside,Gentle,BrDale,Norm,Norm,Townhouse Inside Unit,2Story,Gable,Two-family Conversion,Hard Board,Hard Board,Brick Face,Cinder Block,Average Living Quarters,Unfinshed,GasA,SBrkr,Typ,Detchd,No Fance,None,WD,Normal Sale
21,1680,6,5,1972,1972,504,2,3,3,1,276,207,483,2,1,483,465,948,0,1,1,2,1,2,5,0,0,1972,1,1,264,3,3,2,0,0,0,,1695,933,1,34,0.0,1.0,34,0.0125,0.0625,189.6,2,264.0,792,1449,5688,2-STORY PUD - 1946 & NEWER,Residential Medium Density,Paved,Not Alley Access,Regular,Near Flat/Level,All public Utilities,Inside,Gentle,BrDale,Norm,Norm,Townhouse Inside Unit,2Story,Gable,Two-family Conversion,Hard Board,Hard Board,Brick Face,Cinder Block,Average Living Quarters,Unfinshed,GasA,SBrkr,Typ,Detchd,No Fance,None,WD,Normal Sale
21,1680,6,5,1972,1972,504,2,3,3,1,382,143,525,3,1,525,567,1092,0,1,1,3,1,2,6,0,0,1972,1,1,264,3,3,2,352,0,0,,1881,891,1,34,0.0,1.5,34,0.0125,0.0625,182.0,2,264.0,792,1575,6552,2-STORY PUD - 1946 & NEWER,Residential Medium Density,Paved,Not Alley Access,Regular,Near Flat/Level,All public Utilities,Inside,Gentle,BrDale,Norm,Norm,Townhouse Inside Unit,2Story,Gable,Two-family Conversion,Hard Board,Hard Board,Brick Face,Cinder Block,Below Average Living Quarters,Unfinshed,GasA,SBrkr,Typ,Detchd,Good Privacy,None,WD,Normal Sale
53,4043,6,5,1975,1975,0,2,4,3,1,727,186,1069,3,1,1069,0,1069,0,2,0,2,1,2,4,1,1,1975,2,2,440,3,3,2,0,0,0,,2578,2534,0,31,9.354536950420954E-4,1.0,31,0.01310907741775909,0.06554538708879545,267.25,1,220.0,1320,4276,6414,1-STORY PUD (Planned Unit Development) - 1946 & NEWER,Residential Low Density,Paved,Not Alley Access,Regular,Near Flat/Level,All public Utilities,Inside,Gentle,NPkVill,Norm,Norm,Townhouse End Unit,1Story,Gable,Two-family Conversion,Plywood,Plywood,NA,Cinder Block,Average Living Quarters,Below Average Living Quarters,GasA,SBrkr,Typ,Attchd,No Fance,None,WD,Normal Sale
65,7514,5,7,1967,1975,0,2,3,3,2,373,462,943,2,1,1387,0,1387,1,1,0,3,1,2,6,1,3,1974,2,1,300,3,3,2,0,0,0,,2630,5827,0,31,7.209805335255948E-4,3.0,39,0.00865051903114187,0.060553633217993084,231.16666666666666,2,300.0,900,2829,6935,1-STORY 1946 & NEWER ALL STYLES,Residential Low Density,Paved,Not Alley Access,Regular,Near Flat/Level,All public Utilities,Inside,Gentle,NAmes,Norm,Norm,Single-family Detached,1Story,Hip,Two-family Conversion,Metal Siding,Metal Siding,NA,Cinder Block,Average Living Quarters,Average Rec Room,GasA,SBrkr,Typ,Attchd,No Fance,None,WD,Normal Sale
24,2280,7,7,1976,1976,0,2,3,3,1,120,443,1055,2,1,1055,0,1055,1,2,0,2,1,2,4,0,0,1976,1,1,319,3,3,2,0,0,0,,2429,906,0,30,0.0,1.0,30,0.010526315789473684,0.07368421052631578,263.75,1,319.0,957,3165,7385,1-STORY PUD (Planned Unit Development) - 1946 & NEWER,Residential Low Density,Paved,Not Alley Access,Regular,Near Flat/Level,All public Utilities,FR2,Gentle,NPkVill,Norm,Norm,Townhouse Inside Unit,1Story,Gable,Two-family Conversion,Plywood,Brick Common,NA,Cinder Block,Average Living Quarters,Below Average Living Quarters,GasA,SBrkr,Typ,Attchd,No Fance,None,WD,Normal Sale
24,2179,6,5,1976,1976,0,2,4,3,1,70,785,855,3,1,855,601,1456,0,2,1,3,1,2,6,1,3,1976,2,2,460,3,3,2,0,0,0,,2771,864,1,30,6.868131868131869E-4,1.0,30,0.01101422670949977,0.055071133547498846,242.66666666666666,2,230.0,1380,3420,8736,2-STORY PUD - 1946 & NEWER,Residential Low Density,Paved,Not Alley Access,Regular,Near Flat/Level,All public Utilities,Inside,Gentle,NPkVill,Norm,Norm,Townhouse Inside Unit,2Story,Gable,Two-family Conversion,Plywood,Brick Common,NA,Cinder Block,Average Living Quarters,Unfinshed,GasA,SBrkr,Typ,Attchd,No Fance,None,WD,Normal Sale
72,16387,9,5,2006,2006,215,3,5,4,1,1369,369,1738,3,1,1738,851,2589,1,2,1,4,1,4,11,1,4,2006,2,3,831,3,3,2,0,0,0,,5158,13818,1,0,3.862495171881035E-4,1.3333333333333333,0,0.004393726734606701,0.021968633673033505,235.36363636363637,6,277.0,2493,8690,23301,2-STORY 1946 & NEWER,Residential Low Density,Paved,Not Alley Access,Slightly irregular,Near Flat/Level,All public Utilities,Inside,Gentle,NridgHt,Norm,Norm,Single-family Detached,2Story,Hip,Two-family Conversion,Vinyl Siding,Vinyl Siding,Stone,Poured Contrete,Good Living Quarters,Unfinshed,GasA,SBrkr,Typ,Attchd,No Fance,None,New,Partial
110,16163,8,5,2004,2004,232,3,4,3,3,0,1618,1618,4,1,1618,0,1618,0,2,0,2,1,3,6,1,4,2004,3,3,880,3,3,2,0,0,0,,4116,13665,0,2,6.180469715698393E-4,1.0,2,0.006805667264740457,0.03402833632370228,269.6666666666667,3,293.3333333333333,2640,6472,12944,1-STORY 1946 & NEWER ALL STYLES,Residential Low Density,Paved,Not Alley Access,Regular,Near Flat/Level,All public Utilities,Corner,Gentle,NridgHt,Norm,Norm,Single-family Detached,1Story,Gable,Two-family Conversion,Vinyl Siding,Vinyl Siding,Brick Face,Poured Contrete,Unfinshed,Unfinshed,GasA,SBrkr,Typ,Attchd,No Fance,None,WD,Normal Sale
108,12228,7,5,2006,2006,206,3,5,4,1,0,1721,1721,4,1,1740,0,1740,0,2,0,4,1,3,8,0,0,2006,2,3,874,3,3,2,0,0,0,,4335,9614,0,0,0.0,2.0,0,0.008832188420019628,0.04416094210009814,217.5,3,291.3333333333333,2622,8605,12180,1-STORY 1946 & NEWER ALL STYLES,Residential Low Density,Paved,Not Alley Access,Regular,Near Flat/Level,All public Utilities,Corner,Gentle,NridgHt,Norm,Norm,Single-family Detached,1Story,Hip,Two-family Conversion,Vinyl Siding,Vinyl Siding,Stone,Poured Contrete,Unfinshed,Unfinshed,GasA,SBrkr,Typ,Attchd,No Fance,None,New,Partial
120,14780,9,5,2005,2005,568,4,5,3,4,1505,363,1868,4,1,1868,0,1868,1,2,0,2,1,4,7,1,4,2005,3,3,1085,3,3,2,354,0,0,,4821,11827,0,1,5.353319057815846E-4,1.0,1,0.008119079837618403,0.04059539918809202,266.85714285714283,4,361.6666666666667,3255,9340,16812,1-STORY 1946 & NEWER ALL STYLES,Residential Low Density,Paved,Not Alley Access,Slightly irregular,Hillside,All public Utilities,Corner,Moderate,NridgHt,Norm,Norm,Single-family Detached,1Story,Hip,Two-family Conversion,Vinyl Siding,Vinyl Siding,Brick Face,Poured Contrete,Good Living Quarters,Unfinshed,GasA,SBrkr,Typ,Attchd,No Fance,None,WD,Normal Sale
120,13975,9,5,2005,2006,525,3,4,3,3,0,1090,1090,4,1,1117,1089,2206,0,2,1,4,1,4,10,1,4,2005,3,3,670,3,3,2,148,0,0,,3966,12188,1,0,4.5330915684496827E-4,1.3333333333333333,1,0.008586762075134168,0.04293381037567084,220.6,5,223.33333333333334,2010,4360,19854,2-STORY 1946 & NEWER,Residential Low Density,Paved,Not Alley Access,Slightly irregular,Near Flat/Level,All public Utilities,Corner,Gentle,NridgHt,Norm,Norm,Single-family Detached,2Story,Hip,Two-family Conversion,Vinyl Siding,Vinyl Siding,Brick Face,Poured Contrete,Unfinshed,Unfinshed,GasA,SBrkr,Typ,BuiltIn,No Fance,None,New,Partial
82,9942,9,5,2005,2006,385,4,5,4,3,1290,316,1606,4,1,1625,466,2091,1,2,1,3,1,4,8,1,4,2005,2,2,521,3,3,2,194,0,0,,4218,7796,1,0,4.7824007651841227E-4,1.0,1,0.008247837457252062,0.04123918728626031,261.375,4,260.5,1563,8030,18819,2-STORY 1946 & NEWER,Residential Low Density,Paved,Not Alley Access,Slightly irregular,Near Flat/Level,All public Utilities,Inside,Gentle,NridgHt,Norm,Norm,Single-family Detached,2Story,Gable,Two-family Conversion,Metal Siding,Metal Siding,Brick Face,Poured Contrete,Good Living Quarters,Unfinshed,GasA,SBrkr,Typ,Attchd,No Fance,None,New,Partial
103,12867,8,5,2005,2006,0,3,5,3,3,0,1209,1209,4,1,1209,1044,2253,0,2,1,3,1,4,8,1,4,2005,3,2,575,3,3,2,243,0,0,,4037,11083,1,0,4.438526409232135E-4,1.0,1,0.008004973964405067,0.040024869822025334,281.625,4,287.5,1725,6045,18024,2-STORY 1946 & NEWER,Residential Low Density,Paved,Not Alley Access,Slightly irregular,Near Flat/Level,All public Utilities,Corner,Gentle,NridgHt,Norm,Norm,Single-family Detached,2Story,Gable,Two-family Conversion,Cement Board,Cement Board,NA,Poured Contrete,Unfinshed,Unfinshed,GasA,SBrkr,Typ,Attchd,No Fance,None,New,Partial
82,10672,8,5,2006,2006,0,3,5,3,4,0,1054,1054,3,1,1054,1335,2389,0,2,1,4,1,3,10,1,4,2006,3,3,672,3,3,2,176,0,0,,4115,8946,1,0,4.185851820845542E-4,1.3333333333333333,0,0.007683658170914542,0.03841829085457271,238.9,5,224.0,2016,5270,19112,2-STORY 1946 & NEWER,Residential Low Density,Paved,Not Alley Access,Slightly irregular,Near Flat/Level,All public Utilities,Inside,Gentle,NridgHt,Norm,Norm,Single-family Detached,2Story,Gable,Two-family Conversion,Vinyl Siding,Vinyl Siding,NA,Poured Contrete,Unfinshed,Unfinshed,GasA,SBrkr,Typ,BuiltIn,No Fance,None,New,Partial
82,11643,8,5,2005,2006,142,3,5,3,3,880,644,1524,4,1,1544,814,2358,1,2,1,4,1,4,10,1,4,2005,3,3,784,3,3,2,120,0,0,,4666,9315,1,0,4.2408821034775233E-4,1.3333333333333333,1,0.007042858369835953,0.03521429184917976,235.8,5,261.3333333333333,2352,7620,18864,2-STORY 1946 & NEWER,Residential Low Density,Paved,Not Alley Access,Slightly irregular,Near Flat/Level,All public Utilities,Inside,Gentle,NridgHt,Norm,Norm,Single-family Detached,2Story,Hip,Two-family Conversion,Metal Siding,Metal Siding,Brick Face,Poured Contrete,Good Living Quarters,Unfinshed,GasA,SBrkr,Typ,BuiltIn,No Fance,None,New,Partial
121,13758,9,5,2005,2006,430,4,5,3,4,1232,560,1792,4,1,1792,0,1792,1,2,0,2,1,3,6,1,4,2005,2,3,925,3,3,2,204,0,0,,4509,11041,0,0,5.580357142857143E-4,1.0,1,0.008794882977176914,0.04397441488588457,298.6666666666667,3,308.3333333333333,2775,8960,16128,1-STORY 1946 & NEWER ALL STYLES,Residential Low Density,Paved,Not Alley Access,Slightly irregular,Near Flat/Level,All public Utilities,Inside,Gentle,NridgHt,Norm,Norm,Single-family Detached,1Story,Gable,Two-family Conversion,Vinyl Siding,Vinyl Siding,Brick Face,Poured Contrete,Good Living Quarters,Unfinshed,GasA,SBrkr,Typ,Attchd,No Fance,None,New,Partial
131,14828,9,5,2004,2005,674,4,5,3,4,1383,397,1780,4,1,1780,0,1780,1,2,0,2,1,4,7,1,4,2004,3,3,816,3,3,2,144,0,0,,4376,12232,0,1,5.617977528089888E-4,1.0,2,0.008834637172916104,0.04417318586458052,254.28571428571428,4,272.0,2448,8900,16020,1-STORY 1946 & NEWER ALL STYLES,Residential Low Density,Paved,Not Alley Access,Slightly irregular,Near Flat/Level,All public Utilities,Corner,Gentle,NridgHt,Norm,Norm,Single-family Detached,1Story,Hip,Two-family Conversion,Metal Siding,Metal Siding,Brick Face,Poured Contrete,Good Living Quarters,Unfinshed,GasA,SBrkr,Typ,Attchd,No Fance,None,WD,Normal Sale
0,13215,8,5,2004,2004,112,3,4,3,1,994,426,1420,4,1,1426,488,1914,1,2,1,3,1,3,9,1,3,2004,2,3,746,3,3,2,168,0,0,,4080,11043,1,2,5.224660397074191E-4,1.0,2,0.0,0.0,212.66666666666666,5,248.66666666666666,2238,5680,15312,2-STORY 1946 & NEWER,Residential Low Density,Paved,Not Alley Access,Slightly irregular,Near Flat/Level,All public Utilities,Corner,Gentle,NridgHt,Norm,Norm,Single-family Detached,2Story,Gable,Two-family Conversion,Vinyl Siding,Vinyl Siding,Brick Face,Poured Contrete,Good Living Quarters,Unfinshed,GasA,SBrkr,Typ,BuiltIn,No Fance,None,WD,Normal Sale
48,5911,9,5,2005,2005,278,4,5,3,1,472,1088,1560,4,1,1565,0,1565,1,2,0,2,1,4,6,1,4,2005,2,2,556,3,3,2,196,0,0,,3681,3790,0,1,6.389776357827476E-4,1.0,1,0.008120453391981051,0.04060226695990526,260.8333333333333,3,278.0,1668,7800,14085,1-STORY PUD (Planned Unit Development) - 1946 & NEWER,Residential Low Density,Paved,Not Alley Access,Regular,Near Flat/Level,All public Utilities,Inside,Gentle,NridgHt,Norm,Norm,Townhouse End Unit,1Story,Hip,Two-family Conversion,Metal Siding,Metal Siding,Brick Face,Poured Contrete,Good Living Quarters,Unfinshed,GasA,SBrkr,Typ,Attchd,No Fance,None,WD,Normal Sale
61,7740,9,5,2006,2006,518,3,5,4,1,1023,663,1686,4,1,1686,0,1686,1,2,0,1,1,4,6,1,4,2006,3,3,899,3,3,2,266,0,0,,4271,5155,0,0,5.931198102016608E-4,0.5,0,0.007881136950904392,0.03940568475452196,281.0,4,299.6666666666667,2697,8430,15174,1-STORY 1946 & NEWER ALL STYLES,Residential Low Density,Paved,Not Alley Access,Regular,Near Flat/Level,All public Utilities,Inside,Gentle,NridgHt,Norm,Norm,Townhouse End Unit,1Story,Hip,Two-family Conversion,Metal Siding,Metal Siding,Brick Face,Poured Contrete,Good Living Quarters,Unfinshed,GasA,SBrkr,Typ,Attchd,No Fance,None,New,Partial
48,6373,9,5,2006,2006,572,4,5,4,1,415,1251,1666,4,1,1666,0,1666,1,2,0,2,1,3,6,1,4,2006,2,2,575,3,3,2,228,0,0,,3907,4132,0,0,6.002400960384153E-4,1.0,0,0.007531774674407657,0.037658873372038285,277.6666666666667,3,287.5,1725,8330,14994,1-STORY PUD (Planned Unit Development) - 1946 & NEWER,Residential Low Density,Paved,Not Alley Access,Regular,Near Flat/Level,All public Utilities,Inside,Gentle,NridgHt,Norm,Norm,Townhouse End Unit,1Story,Hip,Two-family Conversion,Metal Siding,Metal Siding,Brick Face,Poured Contrete,Good Living Quarters,Unfinshed,GasA,SBrkr,Typ,Attchd,No Fance,None,New,Partial
65,10237,6,5,2005,2006,0,3,4,3,1,0,728,728,4,1,728,728,1456,0,2,1,3,1,3,8,1,4,2005,3,2,390,3,3,2,0,0,0,,2574,9119,1,0,6.868131868131869E-4,1.0,1,0.006349516459900361,0.03174758229950181,182.0,4,195.0,1170,2912,8736,2-STORY 1946 & NEWER,Residential Low Density,Paved,Not Alley Access,Regular,Near Flat/Level,All public Utilities,Inside,Gentle,Gilbert,RRAn,Norm,Single-family Detached,2Story,Gable,Two-family Conversion,Vinyl Siding,Vinyl Siding,NA,Poured Contrete,Unfinshed,Unfinshed,GasA,SBrkr,Typ,Attchd,No Fance,None,New,Partial
65,10237,7,5,2006,2006,0,3,4,3,1,0,738,738,4,1,738,754,1492,0,2,1,3,1,3,8,0,0,2006,3,2,440,3,3,2,0,0,0,,2670,9059,1,0,0.0,1.0,0,0.006349516459900361,0.03174758229950181,186.5,4,220.0,1320,2952,10444,2-STORY 1946 & NEWER,Residential Low Density,Paved,Not Alley Access,Regular,Near Flat/Level,All public Utilities,Inside,Gentle,Gilbert,RRAn,Norm,Single-family Detached,2Story,Gable,Two-family Conversion,Vinyl Siding,Vinyl Siding,NA,Poured Contrete,Unfinshed,Unfinshed,GasA,SBrkr,Typ,Attchd,No Fance,None,New,Partial
102,11660,6,5,2006,2006,0,3,4,3,3,0,1326,1326,4,1,1326,0,1326,0,2,0,3,1,3,6,0,0,2006,3,2,427,3,3,2,100,0,0,,3079,9907,0,0,0.0,1.5,0,0.008747855917667238,0.04373927958833619,221.0,2,213.5,1281,5304,7956,1-STORY 1946 & NEWER ALL STYLES,Residential Low Density,Paved,Not Alley Access,Slightly irregular,Near Flat/Level,All public Utilities,Inside,Gentle,Gilbert,Norm,Norm,Single-family Detached,1Story,Gable,Two-family Conversion,Vinyl Siding,Vinyl Siding,NA,Poured Contrete,Unfinshed,Unfinshed,GasA,SBrkr,Typ,Attchd,No Fance,None,New,Partial
96,11631,8,5,2004,2005,236,3,4,3,3,0,1052,1052,4,1,1052,1321,2373,0,2,1,4,1,3,9,1,4,2004,3,3,632,3,3,2,120,0,0,,4057,9947,1,1,4.2140750105351877E-4,1.3333333333333333,2,0.008253804488006191,0.04126902244003096,263.6666666666667,4,210.66666666666666,1896,4208,18984,2-STORY 1946 & NEWER,Residential Low Density,Paved,Not Alley Access,Slightly irregular,Near Flat/Level,All public Utilities,Corner,Gentle,Gilbert,Norm,Norm,Single-family Detached,2Story,Gable,Two-family Conversion,Vinyl Siding,Vinyl Siding,Brick Face,Poured Contrete,Unfinshed,Unfinshed,GasA,SBrkr,Typ,BuiltIn,No Fance,None,New,Partial
75,9073,7,5,2006,2006,0,3,4,3,1,0,738,738,4,1,738,754,1492,0,2,1,3,1,3,8,0,0,2006,3,2,440,3,3,2,100,0,0,,2670,7895,1,0,0.0,1.0,0,0.008266284580623829,0.04133142290311914,186.5,4,220.0,1320,2952,10444,2-STORY 1946 & NEWER,Residential Low Density,Paved,Not Alley Access,Slightly irregular,Near Flat/Level,All public Utilities,Inside,Gentle,Gilbert,Norm,Norm,Single-family Detached,2Story,Gable,Two-family Conversion,Vinyl Siding,Vinyl Siding,NA,Poured Contrete,Unfinshed,Unfinshed,GasA,SBrkr,Typ,Attchd,No Fance,None,New,Partial
43,3087,7,5,2006,2006,14,3,4,3,3,453,767,1220,4,1,1364,0,1364,1,2,0,2,1,3,6,1,4,2006,3,2,437,3,3,2,100,0,0,,3021,1286,0,0,7.331378299120235E-4,1.0,0,0.013929381276320051,0.06964690638160026,227.33333333333334,3,218.5,1311,4880,9548,1-STORY PUD (Planned Unit Development) - 1946 & NEWER,Residential Low Density,Paved,Not Alley Access,Regular,Near Flat/Level,All public Utilities,Inside,Gentle,Blmngtn,Norm,Norm,Townhouse End Unit,1Story,Gable,Two-family Conversion,Vinyl Siding,Vinyl Siding,Brick Face,Poured Contrete,Good Living Quarters,Unfinshed,GasA,SBrkr,Typ,Attchd,No Fance,None,New,Partial
0,2938,7,5,2002,2002,40,3,4,3,3,1038,330,1368,4,1,1511,0,1511,1,2,0,2,1,3,5,1,3,2002,3,2,398,3,3,2,130,0,0,,3277,1029,0,4,6.618133686300463E-4,1.0,4,0.0,0.0,302.2,2,199.0,1194,5472,10577,1-STORY PUD (Planned Unit Development) - 1946 & NEWER,Residential Low Density,Paved,Not Alley Access,Regular,Near Flat/Level,All public Utilities,Inside,Gentle,Blmngtn,Norm,Norm,Townhouse End Unit,1Story,Gable,Two-family Conversion,Vinyl Siding,Vinyl Siding,Brick Face,Poured Contrete,Good Living Quarters,Unfinshed,GasA,SBrkr,Typ,Attchd,No Fance,None,WD,Normal Sale
0,3072,7,5,2004,2004,18,3,4,3,1,1059,306,1365,4,1,1548,0,1548,1,2,0,2,1,3,7,1,3,2004,3,2,388,3,3,2,143,0,0,,3301,1136,0,2,6.459948320413437E-4,1.0,2,0.0,0.0,221.14285714285714,4,194.0,1164,5460,10836,1-STORY PUD (Planned Unit Development) - 1946 & NEWER,Residential Medium Density,Paved,Not Alley Access,Regular,Near Flat/Level,All public Utilities,Inside,Gentle,Blmngtn,Norm,Norm,Townhouse End Unit,1Story,Hip,Two-family Conversion,Vinyl Siding,Vinyl Siding,Brick Face,Poured Contrete,Good Living Quarters,Unfinshed,GasA,SBrkr,Typ,Attchd,No Fance,None,WD,Normal Sale
43,3010,7,5,2005,2006,14,3,4,3,4,16,1126,1142,4,1,1142,0,1142,0,2,0,2,1,3,6,0,0,2005,3,2,440,3,3,2,90,0,0,,2724,1428,0,0,0.0,1.0,1,0.014285714285714285,0.07142857142857142,190.33333333333334,3,220.0,1320,4568,7994,1-STORY PUD (Planned Unit Development) - 1946 & NEWER,Residential Low Density,Paved,Not Alley Access,Regular,Near Flat/Level,All public Utilities,Inside,Gentle,Blmngtn,Norm,Norm,Townhouse End Unit,1Story,Gable,Two-family Conversion,Vinyl Siding,Vinyl Siding,Brick Face,Poured Contrete,Good Living Quarters,Unfinshed,GasA,SBrkr,Typ,Attchd,No Fance,None,New,Partial
59,9171,7,5,2004,2005,0,3,4,3,3,0,848,848,4,1,848,750,1598,0,2,1,3,1,3,7,1,4,2004,3,2,433,3,3,2,100,0,0,,2879,7890,1,1,6.257822277847309E-4,1.0,2,0.006433322429397013,0.03216661214698506,228.28571428571428,3,216.5,1299,3392,11186,2-STORY 1946 & NEWER,Residential Low Density,Paved,Not Alley Access,Slightly irregular,Near Flat/Level,All public Utilities,Inside,Gentle,Gilbert,Norm,Norm,Single-family Detached,2Story,Gable,Two-family Conversion,Vinyl Siding,Vinyl Siding,NA,Poured Contrete,Unfinshed,Unfinshed,GasA,SBrkr,Typ,Attchd,No Fance,None,WD,Normal Sale
0,8658,6,5,2000,2000,0,2,4,3,1,732,250,982,4,1,1008,881,1889,0,2,1,3,1,2,9,1,3,2000,3,2,431,3,3,2,0,0,0,,3302,7219,1,6,5.293806246691371E-4,1.0,6,0.0,0.0,209.88888888888889,5,215.5,1293,3928,11334,2-STORY 1946 & NEWER,Residential Low Density,Paved,Not Alley Access,Slightly irregular,Near Flat/Level,All public Utilities,Inside,Gentle,Gilbert,Norm,Norm,Single-family Detached,2Story,Gable,Two-family Conversion,Vinyl Siding,Vinyl Siding,NA,Poured Contrete,Average Living Quarters,Unfinshed,GasA,SBrkr,Typ,Attchd,No Fance,None,WD,Normal Sale
0,12104,7,5,2006,2006,0,3,4,3,1,0,1035,1035,3,1,1082,1240,2322,0,3,1,4,1,3,8,0,0,2006,2,3,617,3,3,2,400,0,0,,3974,10405,1,0,0.0,1.0,0,0.0,0.0,290.25,3,205.66666666666666,1851,4140,16254,2-STORY 1946 & NEWER,Residential Low Density,Paved,Not Alley Access,Slightly irregular,Near Flat/Level,All public Utilities,FR3,Gentle,Gilbert,Norm,Norm,Single-family Detached,2Story,Gable,Two-family Conversion,Vinyl Siding,Vinyl Siding,NA,Poured Contrete,Unfinshed,Unfinshed,GasA,SBrkr,Typ,Attchd,No Fance,None,New,Partial
84,9660,8,5,1998,1998,242,3,4,3,1,791,253,1044,4,1,1079,897,1976,1,2,1,3,1,3,7,1,5,1998,3,3,885,3,3,2,210,0,0,,3905,7696,1,8,5.060728744939271E-4,1.0,8,0.008695652173913044,0.043478260869565216,282.2857142857143,3,295.0,2655,4176,15808,2-STORY 1946 & NEWER,Residential Low Density,Paved,Not Alley Access,Slightly irregular,Near Flat/Level,All public Utilities,Inside,Gentle,NoRidge,Norm,Norm,Single-family Detached,2Story,Gable,Two-family Conversion,Vinyl Siding,Vinyl Siding,Brick Face,Poured Contrete,Good Living Quarters,Unfinshed,GasA,SBrkr,Typ,Attchd,No Fance,None,WD,Normal Sale
83,9545,8,5,2000,2000,322,3,4,3,2,505,655,1160,4,1,1205,1029,2234,1,2,1,3,1,3,7,1,3,2000,2,3,768,3,3,2,0,0,0,,4162,7572,1,6,4.476275738585497E-4,1.0,6,0.008695652173913044,0.043478260869565216,319.14285714285717,3,256.0,2304,4640,17872,2-STORY 1946 & NEWER,Residential Low Density,Paved,Not Alley Access,Regular,Near Flat/Level,All public Utilities,Corner,Gentle,NoRidge,Norm,Norm,Single-family Detached,2Story,Gable,Two-family Conversion,Vinyl Siding,Vinyl Siding,Brick Face,Poured Contrete,Good Living Quarters,Unfinshed,GasA,SBrkr,Typ,BuiltIn,No Fance,None,WD,Normal Sale
0,9233,9,5,2000,2000,877,3,5,3,3,1182,358,1540,4,1,1540,1315,2855,1,2,1,4,1,4,9,1,3,2000,2,3,774,3,3,2,247,0,0,,5169,6919,1,6,3.502626970227671E-4,1.3333333333333333,6,0.0,0.0,317.22222222222223,4,258.0,2322,7700,25695,2-STORY 1946 & NEWER,Residential Low Density,Paved,Not Alley Access,Slightly irregular,Near Flat/Level,All public Utilities,Inside,Gentle,NoRidge,Norm,Norm,Single-family Detached,2Story,Gable,Two-family Conversion,Vinyl Siding,Vinyl Siding,Brick Face,Poured Contrete,Good Living Quarters,Unfinshed,GasA,SBrkr,Typ,Attchd,No Fance,None,WD,Normal Sale
