DwellingType,ZoneType,LotFrontage,LotArea,Street,Alley,LotShape,Flatness,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BuildingType,HouseStyle,OverallQuality,OverallConditions,YearBuilt,YearRemodel,RoofStyle,RoofMaterial,Exterior1st,Exterior2nd,MasonryVeneerType,MasonryVeneerArea,ExteriorQuality,ExteriorCondition,Foundation,BasementQuality,BasementCondition,BasementExposure,BasementFinishedType1,BasementFinishedType1Area,BasementFinishedType2,BasementFinishedType2Area,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualityFinishedArea,AboveGroundLivingArea,BasementFullBathrooms,BasementHalfBathrooms,FullBathrooms,HalfBathrooms,BedroomAbvGr,KitchenAbvGr,KitchenQuality,TotalRoomsAboveGround,Functional,Fireplaces,FireplaceQuality,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQuality,GarageCondition,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,ThreeSeasonPorchArea,ScreenPorch,PoolArea,PoolQuality,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,TotalUsedArea,NonbuiltArea,BuiltAreaRatio,PorchArea,IsDuplex,SoldAfterRemodel,RemodelAge,FireplacesLivingAreaRatio,BedroomsBathroomsRatio,HouseAge,PercentFrontage,ImpactView,RoomsMeanSize,RegularRooms,GarageAreaPerCars,GarageAreaQuality,BasementAreaQuality,LivingAreaQuality,LivingAreaCondition,BasementAreaCondition,GarageAreaCondition
1-STORY 1946 & NEWER ALL STYLES,Residential Low Density,63,13072,Paved,Not Alley Access,Regular,Near Flat/Level,All public Utilities,Inside,Gentle,SawyerW,RRAe,Norm,Single-family Detached,1Story,6,5,2005,2006,Gable,Two-family Conversion,Vinyl Siding,Vinyl Siding,NA,0,2,2,Poured Contrete,4,3,1,Unfinshed,0,Unfinshed,0,1131,1131,GasA,4,1,SBrkr,1131,0,0,1131,0,0,1,1,3,1,3,6,Typ,0,0,NA,0,0,0,0,0,0,2,0,39,0,0,0,0,0,No Fance,None,0,3,2006,New,Partial,,2262,11941,0.08652080783353733,39,0,1,0,0.0,1.5,1,0.004819461444308446,0.024097307221542227,188.5,2,0.0,0,4524,6786,5655,3393,0
2-STORY 1946 & NEWER,Residential Low Density,65,7800,Paved,Not Alley Access,Regular,Near Flat/Level,All public Utilities,Inside,Gentle,SawyerW,Norm,Norm,Single-family Detached,2Story,7,5,2005,2005,Gable,Two-family Conversion,Vinyl Siding,Vinyl Siding,Brick Face,172,3,2,Poured Contrete,4,3,1,Unfinshed,0,Unfinshed,0,891,891,GasA,4,1,SBrkr,891,795,0,1686,0,0,2,1,3,1,3,8,Typ,0,0,Attchd,2005,3,2,462,3,3,2,144,101,0,0,0,0,0,No Fance,None,0,4,2006,WD,Normal Sale,,3039,6447,0.21615384615384614,101,1,0,1,0.0,1.0,1,0.008333333333333333,0.041666666666666664,210.75,4,231.0,1386,3564,11802,8430,2673,1386
2-STORY 1946 & NEWER,Residential Low Density,74,7632,Paved,Not Alley Access,Slightly irregular,Near Flat/Level,All public Utilities,Inside,Gentle,SawyerW,Norm,Norm,Single-family Detached,2Story,7,5,2005,2005,Gable,Two-family Conversion,Vinyl Siding,Vinyl Siding,Brick Face,96,3,2,Poured Contrete,4,3,1,Unfinshed,0,Unfinshed,0,784,784,GasA,4,1,SBrkr,831,754,0,1585,0,0,2,1,3,1,3,7,Typ,0,0,Attchd,2005,2,2,449,3,3,2,100,77,0,0,0,0,0,No Fance,None,0,3,2006,WD,Normal Sale,,2818,6352,0.20767819706498952,77,1,0,1,0.0,1.0,1,0.00969601677148847,0.04848008385744235,226.42857142857142,3,224.5,1347,3136,11095,7925,2352,1347
2-STORY 1946 & NEWER,Residential Low Density,70,8304,Paved,Not Alley Access,Slightly irregular,Near Flat/Level,All public Utilities,Inside,Gentle,SawyerW,Norm,Norm,Single-family Detached,2Story,6,5,1997,1998,Gable,Two-family Conversion,Vinyl Siding,Vinyl Siding,NA,0,2,2,Poured Contrete,4,3,1,Unfinshed,0,Unfinshed,0,941,941,GasA,4,1,SBrkr,941,896,0,1837,0,0,2,1,3,1,2,7,Typ,0,0,Attchd,1997,2,2,688,3,3,2,150,165,0,0,0,0,0,Good Privacy,None,0,7,2006,WD,Normal Sale,,3466,6675,0.22121868978805395,165,1,1,8,0.0,1.0,9,0.008429672447013488,0.04214836223506744,262.42857142857144,3,344.0,2064,3764,11022,9185,2823,2064
2-STORY 1946 & NEWER,Residential Low Density,70,9370,Paved,Not Alley Access,Moderately Irregular,Near Flat/Level,All public Utilities,Inside,Gentle,SawyerW,Norm,Norm,Single-family Detached,2Story,6,5,1992,1993,Gable,Two-family Conversion,Hard Board,Hard Board,NA,0,3,2,Poured Contrete,4,3,1,Average Living Quarters,758,Unfinshed,0,78,836,GasA,4,1,SBrkr,844,887,0,1731,1,0,2,1,3,1,3,7,Typ,0,0,Attchd,1992,2,2,462,3,3,2,307,85,0,0,224,0,0,No Fance,Other,3000,10,2006,WD,Sale between family members,,3029,8064,0.18473852721451442,309,1,1,13,0.0,1.0,14,0.007470651013874066,0.03735325506937033,247.28571428571428,3,231.0,1386,3344,10386,8655,2508,1386
1-STORY PUD (Planned Unit Development) - 1946 & NEWER,Residential Low Density,50,7175,Paved,Not Alley Access,Regular,Near Flat/Level,All public Utilities,Inside,Gentle,SawyerW,Norm,Norm,Townhouse End Unit,1Story,6,5,1990,1991,Gable,Two-family Conversion,Plywood,Plywood,NA,0,3,2,Poured Contrete,4,3,1,Good Living Quarters,904,Unfinshed,0,494,1398,GasA,3,1,SBrkr,1398,0,0,1398,1,0,2,0,2,1,3,5,Typ,0,0,Attchd,1990,2,2,542,3,3,2,0,46,0,0,0,0,0,Minimum Privacy,None,0,7,2006,WD,Normal Sale,,3338,5235,0.1948432055749129,46,0,1,15,0.0,1.0,16,0.006968641114982578,0.03484320557491289,279.6,2,271.0,1626,5592,8388,6990,4194,1626
1-STORY PUD (Planned Unit Development) - 1946 & NEWER,Residential Low Density,50,7175,Paved,Not Alley Access,Regular,Near Flat/Level,All public Utilities,Inside,Gentle,SawyerW,Norm,Norm,Townhouse End Unit,1Story,6,5,1991,1991,Gable,Two-family Conversion,Plywood,Plywood,NA,0,3,2,Poured Contrete,4,3,1,Good Living Quarters,278,Unfinshed,0,939,1217,GasA,3,1,SBrkr,1217,0,0,1217,0,0,2,0,2,1,3,5,Typ,0,0,Attchd,1991,2,2,484,3,3,2,0,64,0,0,0,0,0,No Fance,None,0,6,2006,WD,Normal Sale,,2918,5474,0.16961672473867595,64,0,0,15,0.0,1.0,15,0.006968641114982578,0.03484320557491289,243.4,2,242.0,1452,4868,7302,6085,3651,1452
2-STORY 1946 & NEWER,Residential Low Density,0,9019,Paved,Not Alley Access,Slightly irregular,Near Flat/Level,All public Utilities,Inside,Gentle,SawyerW,RRAe,Norm,Single-family Detached,2Story,6,5,1994,1994,Gable,Two-family Conversion,Vinyl Siding,Vinyl Siding,NA,0,2,2,Poured Contrete,4,3,1,Average Living Quarters,274,Unfinshed,0,362,636,GasA,4,1,SBrkr,636,684,0,1320,0,0,2,1,3,1,3,6,Typ,0,0,Attchd,1994,3,2,472,3,3,2,0,40,0,0,0,0,0,No Fance,None,0,7,2006,WD,Normal Sale,,2428,7911,0.1463576893225413,40,1,0,12,0.0,1.0,12,0.0,0.0,220.0,2,236.0,1416,2544,7920,6600,1908,1416
1-STORY 1946 & NEWER ALL STYLES,Residential Low Density,70,9100,Paved,Not Alley Access,Regular,Near Flat/Level,All public Utilities,Inside,Gentle,Sawyer,RRAe,Norm,Single-family Detached,1Story,5,4,1962,1962,Hip,Two-family Conversion,Wood Siding,Wood Siding,Brick Face,51,2,2,Cinder Block,3,3,1,Low Quality,36,Unfinshed,0,952,988,GasA,4,1,SBrkr,988,0,0,988,1,0,1,0,3,1,2,6,Typ,0,0,Detchd,1977,1,2,624,3,3,2,0,0,0,0,0,0,0,No Fance,None,0,7,2006,WD,Normal Sale,,2600,7488,0.10857142857142857,0,0,0,44,0.0,3.0,44,0.007692307692307693,0.03076923076923077,164.66666666666666,2,312.0,1872,2964,4940,3952,2964,1872
DUPLEX - ALL STYLES AND AGES,Residential Medium Density,68,8927,Paved,Not Alley Access,Regular,Near Flat/Level,All public Utilities,Inside,Gentle,Sawyer,RRAe,Norm,Duplex,1.5Fin,6,6,1977,1977,Gable,Two-family Conversion,Vinyl Siding,Vinyl Siding,NA,0,2,3,Cinder Block,0,0,0,No Basement,0,No Basement,0,0,0,GasA,2,1,SBrkr,1286,368,0,1654,0,0,2,0,4,2,2,10,Typ,0,0,Attchd,1977,2,2,528,3,3,2,0,0,0,0,0,0,0,No Fance,None,0,8,2006,WD,Normal Sale,,2182,7113,0.18528060938725216,0,1,0,29,0.0,2.0,29,0.007617340651954744,0.04570404391172846,165.4,4,264.0,1584,0,9924,9924,0,1584
1-STORY 1946 & NEWER ALL STYLES,Residential Low Density,0,9240,Paved,Not Alley Access,Slightly irregular,Near Flat/Level,All public Utilities,Inside,Gentle,Sawyer,Norm,Norm,Single-family Detached,1Story,5,6,1962,2002,Hip,Two-family Conversion,Hard Board,Hard Board,NA,0,2,2,Cinder Block,3,3,1,Below Average Living Quarters,612,Unfinshed,0,252,864,GasA,3,1,SBrkr,1211,0,0,1211,0,0,1,0,2,1,2,6,Min1,1,3,Detchd,1972,1,2,576,3,3,2,161,0,0,0,0,0,0,Minimum Privacy,None,0,3,2006,WD,Normal Sale,,2651,7453,0.13106060606060607,0,0,1,4,8.257638315441783E-4,2.0,44,0.0,0.0,201.83333333333334,3,288.0,1728,2592,6055,7266,2592,1728
1-STORY 1946 & NEWER ALL STYLES,Residential Low Density,0,9308,Paved,Not Alley Access,Slightly irregular,Near Flat/Level,All public Utilities,CulDSac,Gentle,Sawyer,RRNe,Norm,Single-family Detached,1Story,5,5,1965,1965,Gable,Two-family Conversion,Hard Board,Hard Board,NA,0,2,2,Cinder Block,3,3,1,Average Rec Room,554,Unfinshed,0,430,984,GasA,2,1,SBrkr,984,0,0,984,0,0,1,0,3,1,2,5,Typ,0,0,Attchd,1965,1,1,310,3,3,2,0,0,0,0,0,0,0,Minimum Privacy,None,0,7,2006,WD,Normal Sale,,2278,8014,0.10571551353674259,0,0,0,41,0.0,3.0,41,0.0,0.0,196.8,1,310.0,930,2952,4920,4920,2952,930
1-STORY 1946 & NEWER ALL STYLES,Residential Low Density,65,8450,Paved,Not Alley Access,Regular,Near Flat/Level,All public Utilities,Inside,Gentle,Sawyer,RRAe,Norm,Single-family Detached,1Story,5,6,1968,1968,Gable,Two-family Conversion,Plywood,Plywood,Brick Face,90,2,2,Cinder Block,3,3,1,Below Average Living Quarters,162,Average Rec Room,270,450,882,GasA,2,1,SBrkr,909,0,0,909,0,0,1,0,3,1,2,5,Typ,0,0,Attchd,1968,1,1,294,3,3,2,0,155,0,0,0,0,0,Minimum Privacy,None,0,11,2006,COD,Normal Sale,,2085,7247,0.10757396449704142,155,0,0,38,0.0,3.0,38,0.007692307692307693,0.046153846153846156,181.8,1,294.0,882,2646,4545,5454,2646,882
1-STORY 1946 & NEWER ALL STYLES,Residential Low Density,0,8638,Paved,Not Alley Access,Slightly irregular,Near Flat/Level,All public Utilities,Inside,Gentle,Sawyer,RRAe,Norm,Single-family Detached,1Story,5,6,1963,1963,Gable,Two-family Conversion,Hard Board,Hard Board,NA,0,2,2,Poured Contrete,3,3,1,Average Living Quarters,181,Unfinshed,0,744,925,GasA,3,1,SBrkr,925,0,0,925,1,0,1,0,2,1,2,5,Typ,0,0,Detchd,1990,1,2,484,3,3,2,203,74,0,0,0,0,0,No Fance,None,0,10,2006,WD,Normal Sale,,2334,7229,0.10708497337346608,74,0,0,43,0.0,2.0,43,0.0,0.0,185.0,2,242.0,1452,2775,4625,5550,2775,1452
1-STORY 1946 & NEWER ALL STYLES,Residential Low Density,0,13052,Paved,Not Alley Access,Slightly irregular,Near Flat/Level,All public Utilities,CulDSac,Gentle,Sawyer,Norm,Norm,Single-family Detached,1Story,5,6,1965,1965,Gable,Two-family Conversion,Hard Board,Hard Board,NA,0,2,2,Cinder Block,3,3,1,Average Rec Room,712,Unfinshed,0,312,1024,GasA,2,1,SBrkr,1024,0,0,1024,0,0,1,1,3,1,2,5,Typ,0,0,Attchd,1965,1,1,308,3,3,2,0,0,0,0,0,0,0,Minimum Privacy,None,0,1,2006,WD,Normal Sale,,2356,11720,0.07845540913269997,0,0,0,41,0.0,1.5,41,0.0,0.0,204.8,1,308.0,924,3072,5120,6144,3072,924
1-STORY 1946 & NEWER ALL STYLES,Residential Low Density,0,8020,Paved,Not Alley Access,Slightly irregular,Near Flat/Level,All public Utilities,Inside,Gentle,Sawyer,Norm,Norm,Single-family Detached,1Story,5,6,1964,1964,Gable,Two-family Conversion,Hard Board,Hard Board,NA,0,2,2,Cinder Block,3,3,1,Average Living Quarters,644,Unfinshed,0,268,912,GasA,2,0,SBrkr,912,0,0,912,0,0,1,0,3,1,2,6,Typ,0,0,NA,0,0,0,0,0,0,2,0,0,0,0,0,0,0,Good Wood,None,0,4,2006,WD,Normal Sale,,1824,7108,0.11371571072319202,0,0,0,42,0.0,3.0,42,0.0,0.0,152.0,2,0.0,0,2736,4560,5472,2736,0
1-STORY 1946 & NEWER ALL STYLES,Residential Low Density,0,8789,Paved,Not Alley Access,Slightly irregular,Near Flat/Level,All public Utilities,Inside,Gentle,Sawyer,Norm,Norm,Single-family Detached,1Story,5,6,1967,1967,Gable,Two-family Conversion,Vinyl Siding,Vinyl Siding,NA,0,2,2,Cinder Block,3,3,2,Average Rec Room,659,Unfinshed,0,253,912,GasA,2,1,SBrkr,941,0,0,941,0,0,1,0,3,1,2,6,Typ,1,1,Attchd,1967,1,1,288,3,3,2,64,0,0,0,0,0,0,No Fance,None,0,6,2006,WD,Normal Sale,,2141,7560,0.10706565024462396,0,0,0,39,0.0010626992561105207,3.0,39,0.0,0.0,156.83333333333334,2,288.0,864,2736,4705,5646,2736,864
SPLIT OR MULTI-LEVEL,Residential Low Density,100,14330,Paved,Not Alley Access,Slightly irregular,Depression,All public Utilities,Corner,Gentle,Veenker,Norm,Norm,Single-family Detached,SLvl,7,4,1974,1974,Gable,Two-family Conversion,Wood Shingles,Wood Siding,Brick Face,145,3,1,Cinder Block,4,3,4,Average Living Quarters,1023,Below Average Living Quarters,497,228,1748,GasA,3,1,SBrkr,2151,495,0,2646,1,2,2,0,3,1,3,9,Mod,4,3,Attchd,1974,2,2,550,3,3,2,641,100,0,0,0,800,3,Good Privacy,None,0,1,2006,WD,Normal Sale,,4944,11629,0.18464759246336357,100,1,0,32,0.0015117157974300832,1.5,32,0.006978367062107467,0.027913468248429867,294.0,5,275.0,1650,6992,18522,10584,5244,1650
2-STORY 1946 & NEWER,Residential Low Density,105,11025,Paved,Not Alley Access,Regular,Hillside,All public Utilities,Inside,Moderate,NoRidge,Norm,Norm,Single-family Detached,2Story,8,5,1992,1993,Gable,Two-family Conversion,Hard Board,Imitation Stucco,Brick Face,692,3,2,Poured Contrete,5,3,4,Good Living Quarters,1118,Unfinshed,0,216,1334,GasA,4,1,SBrkr,1520,1306,0,2826,1,0,2,1,3,1,3,9,Typ,3,3,Attchd,1992,2,3,888,3,3,2,177,208,186,0,0,0,0,No Fance,None,0,10,2006,WD,Normal Sale,,5048,8617,0.2563265306122449,394,1,1,13,0.0010615711252653928,1.0,14,0.009523809523809525,0.04761904761904762,314.0,5,296.0,2664,6670,22608,14130,4002,2664
1-STORY PUD (Planned Unit Development) - 1946 & NEWER,Floating Village Residential,34,3628,Paved,Paved,Regular,Near Flat/Level,All public Utilities,Inside,Gentle,Somerst,Norm,Norm,Townhouse End Unit,1Story,7,5,2004,2004,Gable,Two-family Conversion,Metal Siding,Metal Siding,NA,0,3,2,Poured Contrete,4,3,1,Unfinshed,0,Unfinshed,0,1143,1143,GasA,4,1,SBrkr,1143,0,0,1143,0,0,1,1,1,1,3,5,Typ,1,4,Attchd,2004,2,2,588,3,3,2,0,191,0,0,0,0,0,No Fance,None,0,5,2006,WD,Normal Sale,,2874,1897,0.31504961411245863,191,0,0,2,8.748906386701663E-4,0.5,2,0.009371554575523704,0.04685777287761852,228.6,3,294.0,1764,4572,8001,5715,3429,1764
2-STORY PUD - 1946 & NEWER,Floating Village Residential,24,2544,Paved,Paved,Regular,Near Flat/Level,All public Utilities,Inside,Gentle,Somerst,Norm,Norm,Townhouse Inside Unit,2Story,7,5,2005,2005,Gable,Two-family Conversion,Metal Siding,Metal Siding,NA,0,3,2,Poured Contrete,4,3,1,Unfinshed,0,Unfinshed,0,600,600,GasA,4,1,SBrkr,520,623,80,1223,0,0,2,1,2,1,3,4,Typ,0,0,Detchd,2005,2,2,480,3,3,2,0,166,0,0,0,0,0,No Fance,None,0,7,2006,WD,Normal Sale,,2303,1464,0.48073899371069184,166,1,0,1,0.0,0.6666666666666666,1,0.009433962264150943,0.04716981132075471,305.75,1,240.0,1440,2400,8561,6115,1800,1440
2-STORY PUD - 1946 & NEWER,Floating Village Residential,0,2998,Paved,Not Alley Access,Regular,Near Flat/Level,All public Utilities,Inside,Gentle,Somerst,Norm,Norm,Townhouse End Unit,2Story,6,5,2000,2000,Gable,Two-family Conversion,Metal Siding,Metal Siding,Brick Face,513,3,2,Poured Contrete,4,3,1,Good Living Quarters,353,Unfinshed,0,403,756,GasA,4,1,SBrkr,768,756,0,1524,0,0,2,1,2,1,3,4,Typ,0,0,Detchd,2000,1,2,440,3,3,2,0,32,0,0,0,0,0,No Fance,None,0,6,2006,WD,Normal Sale,,2720,1790,0.5083388925950634,32,1,0,6,0.0,0.6666666666666666,6,0.0,0.0,381.0,1,220.0,1320,3024,9144,7620,2268,1320
2-STORY PUD - 1946 & NEWER,Floating Village Residential,0,4447,Paved,Not Alley Access,Slightly irregular,Near Flat/Level,All public Utilities,FR2,Gentle,Somerst,Norm,Norm,Townhouse End Unit,2Story,7,5,2003,2003,Gable,Two-family Conversion,Vinyl Siding,Vinyl Siding,NA,0,3,2,Poured Contrete,4,3,1,Unfinshed,0,Unfinshed,0,530,530,GasA,4,1,SBrkr,530,550,0,1080,0,0,2,1,2,1,3,4,Typ,0,0,Attchd,2003,2,2,496,3,3,2,0,50,0,0,0,0,0,No Fance,None,0,7,2006,WD,Normal Sale,,2106,3421,0.24286035529570496,50,1,0,3,0.0,0.6666666666666666,3,0.0,0.0,270.0,1,248.0,1488,2120,7560,5400,1590,1488
2-STORY 1946 & NEWER,Floating Village Residential,114,8314,Paved,Paved,Slightly irregular,Near Flat/Level,All public Utilities,Corner,Gentle,Somerst,Norm,Norm,Single-family Detached,2Story,7,5,1997,1998,Hip,Two-family Conversion,Wood Siding,Wood Siding,NA,0,3,2,Poured Contrete,4,3,1,Unfinshed,0,Unfinshed,0,569,569,GasA,4,1,SBrkr,854,840,0,1694,0,0,2,1,3,1,3,6,Typ,1,3,BuiltIn,1997,1,1,434,3,3,2,0,382,0,0,110,0,0,Good Privacy,None,0,11,2006,WD,Normal Sale,,2697,7026,0.2037527062785663,492,1,1,8,5.903187721369539E-4,1.0,9,0.013711811402453693,0.06855905701226847,282.3333333333333,2,434.0,1302,2276,11858,8470,1707,1302
1-STORY 1946 & NEWER ALL STYLES,Floating Village Residential,60,7180,Paved,Paved,Slightly irregular,Near Flat/Level,All public Utilities,Inside,Gentle,Somerst,Norm,Norm,Single-family Detached,1Story,8,5,2001,2002,Gable,Two-family Conversion,Cement Board,Cement Board,NA,0,3,2,Poured Contrete,4,3,1,Unfinshed,0,Unfinshed,0,1568,1568,GasA,4,1,SBrkr,1568,0,0,1568,0,0,2,0,3,1,3,6,Typ,1,3,Attchd,2001,2,2,564,3,3,2,0,266,0,0,0,0,0,No Fance,None,0,9,2006,WD,Normal Sale,,3700,5048,0.21838440111420612,266,0,1,4,6.377551020408163E-4,1.5,5,0.008356545961002786,0.04178272980501393,261.3333333333333,2,282.0,1692,6272,12544,7840,4704,1692
2 FAMILY CONVERSION - ALL STYLES AND AGES,Residential Low Density,79,13110,Paved,Not Alley Access,Slightly irregular,Near Flat/Level,All public Utilities,Corner,Gentle,NWAmes,RRAn,Feedr,Two-family Conversion,1Story,5,6,1972,1972,Gable,Two-family Conversion,Plywood,Plywood,Brick Face,144,2,2,Cinder Block,4,3,1,Good Living Quarters,962,Unfinshed,0,191,1153,GasA,4,1,SBrkr,1193,0,0,1193,1,0,2,0,2,1,2,6,Typ,0,0,Attchd,1972,3,2,501,3,3,2,140,153,0,0,0,0,0,Minimum Privacy,None,0,7,2006,WD,Normal Sale,,2847,11416,0.09099923722349351,153,0,0,34,0.0,1.0,34,0.0060259344012204424,0.036155606407322655,198.83333333333334,3,250.5,1503,4612,5965,7158,3459,1503
1-STORY 1946 & NEWER ALL STYLES,Residential Low Density,78,10140,Paved,Not Alley Access,Regular,Near Flat/Level,All public Utilities,Inside,Gentle,NWAmes,RRAn,Norm,Single-family Detached,1Story,7,6,1967,1967,Hip,Two-family Conversion,Hard Board,Hard Board,Brick Face,264,2,2,Cinder Block,3,3,1,Below Average Living Quarters,553,Low Quality,68,713,1334,GasA,3,1,SBrkr,1334,0,0,1334,1,0,2,0,3,1,2,7,Typ,0,0,Attchd,1967,2,2,477,3,3,2,0,20,35,0,264,0,0,No Fance,None,0,4,2006,WD,Normal Sale,,3145,8329,0.13155818540433925,319,0,0,39,0.0,1.5,39,0.007692307692307693,0.046153846153846156,190.57142857142858,3,238.5,1431,4002,9338,8004,4002,1431
1-STORY 1946 & NEWER ALL STYLES,Residential Low Density,80,9600,Paved,Not Alley Access,Regular,Near Flat/Level,All public Utilities,Corner,Gentle,NAmes,Feedr,Norm,Single-family Detached,1Story,5,5,1968,1968,Gable,Two-family Conversion,Metal Siding,Metal Siding,NA,0,2,2,Cinder Block,3,3,1,Average Living Quarters,758,Unfinshed,0,293,1051,GasA,3,1,SBrkr,1051,0,0,1051,1,0,1,0,3,1,2,6,Typ,0,0,Attchd,1968,2,2,504,3,3,2,0,0,0,0,0,0,0,No Fance,None,0,7,2006,WD,Normal Sale,,2606,8045,0.10947916666666667,0,0,0,38,0.0,3.0,38,0.008333333333333333,0.041666666666666664,175.16666666666666,2,252.0,1512,3153,5255,5255,3153,1512
2-STORY 1946 & NEWER,Residential Low Density,72,8640,Paved,Not Alley Access,Regular,Near Flat/Level,All public Utilities,Inside,Gentle,NAmes,Feedr,Norm,Single-family Detached,2Story,5,5,1968,1968,Gable,Two-family Conversion,Hard Board,Hard Board,Brick Face,300,2,2,Cinder Block,4,2,2,Average Living Quarters,361,Average Rec Room,483,56,900,GasA,4,1,SBrkr,884,886,0,1770,1,0,1,1,4,1,2,7,Typ,0,0,Attchd,1968,2,2,530,3,3,2,0,60,0,0,270,0,0,No Fance,Shed,455,6,2006,WD,Normal Sale,,3200,7226,0.2048611111111111,330,1,0,38,0.0,2.0,38,0.008333333333333333,0.041666666666666664,252.85714285714286,2,265.0,1590,3600,8850,8850,1800,1590
1-STORY 1946 & NEWER ALL STYLES,Residential Low Density,78,9360,Paved,Not Alley Access,Regular,Near Flat/Level,All public Utilities,Inside,Gentle,NAmes,Feedr,Norm,Single-family Detached,1Story,6,7,1968,2004,Hip,Two-family Conversion,Hard Board,Hard Board,Brick Face,203,2,2,Cinder Block,3,3,3,Average Living Quarters,760,Unfinshed,0,216,976,GasA,2,1,SBrkr,976,0,0,976,1,0,1,0,2,1,3,4,Typ,1,2,Attchd,1968,2,2,504,3,3,2,94,0,0,0,0,0,0,No Fance,None,0,8,2006,WD,Abnormal Sale,,2456,7880,0.10427350427350428,0,0,1,2,0.0010245901639344263,2.0,38,0.008333333333333333,0.058333333333333334,244.0,1,252.0,1512,2928,5856,6832,2928,1512
SPLIT FOYER,Residential Low Density,70,8400,Paved,Not Alley Access,Regular,Near Flat/Level,All public Utilities,Inside,Gentle,NAmes,Feedr,Norm,Single-family Detached,SFoyer,5,6,1968,1968,Gable,Two-family Conversion,Hard Board,Hard Board,NA,0,2,2,Cinder Block,4,3,4,Good Living Quarters,744,Unfinshed,0,89,833,GasA,3,1,SBrkr,898,0,0,898,1,0,1,0,3,1,2,6,Typ,0,0,Attchd,1968,2,1,326,3,3,2,143,0,0,0,0,0,0,No Fance,None,0,8,2006,WD,Normal Sale,,2057,7176,0.1069047619047619,0,0,0,38,0.0,3.0,38,0.008333333333333333,0.05,149.66666666666666,2,326.0,978,3332,4490,5388,2499,978
1-STORY 1946 & NEWER ALL STYLES,Residential Low Density,0,9759,Paved,Not Alley Access,Slightly irregular,Near Flat/Level,All public Utilities,Inside,Gentle,NAmes,Norm,Norm,Single-family Detached,1Story,5,5,1966,1966,Gable,Two-family Conversion,Plywood,Plywood,NA,0,2,2,Cinder Block,3,3,1,Below Average Living Quarters,799,Unfinshed,0,252,1051,GasA,2,1,SBrkr,1051,0,0,1051,1,0,1,0,3,1,2,6,Typ,0,0,Attchd,1966,2,1,264,3,3,2,182,88,0,0,0,0,0,No Fance,None,0,3,2006,WD,Normal Sale,,2366,8444,0.10769546060047136,88,0,0,40,0.0,3.0,40,0.0,0.0,175.16666666666666,2,264.0,792,3153,5255,5255,3153,792
SPLIT OR MULTI-LEVEL,Residential Low Density,80,9600,Paved,Not Alley Access,Regular,Near Flat/Level,All public Utilities,Inside,Gentle,NAmes,Norm,Norm,Single-family Detached,SLvl,5,7,1967,1967,Gable,Two-family Conversion,Metal Siding,Metal Siding,Brick Face,140,2,2,Poured Contrete,3,3,3,Average Living Quarters,602,Average Rec Room,402,137,1141,GasA,3,1,SBrkr,1141,0,0,1141,1,0,1,0,3,1,2,6,Typ,0,0,Attchd,1967,1,1,568,3,3,2,0,78,0,0,0,0,0,No Fance,None,0,7,2006,WD,Normal Sale,,2850,7891,0.11885416666666666,78,0,0,39,0.0,3.0,39,0.008333333333333333,0.058333333333333334,190.16666666666666,2,568.0,1704,3423,5705,7987,3423,1704
2 FAMILY CONVERSION - ALL STYLES AND AGES,Residential Low Density,80,8800,Paved,Not Alley Access,Regular,Near Flat/Level,All public Utilities,Inside,Gentle,NAmes,RRAn,Norm,Two-family Conversion,1Story,6,7,1965,2000,Hip,Two-family Conversion,Brick Face,Vinyl Siding,NA,0,2,3,Poured Contrete,3,3,2,Average Living Quarters,901,Below Average Living Quarters,252,34,1187,GasA,4,1,SBrkr,1565,0,0,1565,1,0,2,0,3,1,3,7,Min1,2,3,Attchd,1965,2,1,299,3,3,2,200,25,211,0,0,0,0,Minimum Privacy,Shed,460,6,2006,WD,Abnormal Sale,,3051,6936,0.17784090909090908,236,0,1,6,0.0012779552715654952,1.5,41,0.00909090909090909,0.06363636363636363,223.57142857142858,3,299.0,897,3561,9390,10955,3561,897
1-STORY 1946 & NEWER ALL STYLES,Residential Low Density,0,10368,Paved,Not Alley Access,Slightly irregular,Near Flat/Level,All public Utilities,CulDSac,Gentle,NAmes,Norm,Norm,Single-family Detached,1Story,6,6,1964,1964,Hip,Two-family Conversion,Hard Board,Hard Board,Brick Face,112,2,2,Cinder Block,3,3,1,Average Living Quarters,260,Low Quality,748,0,1008,GasA,4,1,SBrkr,1488,0,0,1488,1,0,1,1,3,1,2,7,Typ,1,4,Attchd,1964,3,2,430,3,3,2,154,60,0,0,0,0,0,No Fance,None,0,4,2006,WD,Normal Sale,,2926,8450,0.14351851851851852,60,0,0,42,6.720430107526882E-4,1.5,42,0.0,0.0,212.57142857142858,3,215.0,1290,3024,8928,8928,3024,1290
