DwellingType,ZoneType,LotFrontage,LotArea,Street,Alley,LotShape,Flatness,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BuildingType,HouseStyle,OverallQuality,OverallConditions,YearBuilt,YearRemodel,RoofStyle,RoofMaterial,Exterior1st,Exterior2nd,MasonryVeneerType,MasonryVeneerArea,ExteriorQuality,ExteriorCondition,Foundation,BasementQuality,BasementCondition,BasementExposure,BasementFinishedType1,BasementFinishedType1Area,BasementFinishedType2,BasementFinishedType2Area,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualityFinishedArea,AboveGroundLivingArea,BasementFullBathrooms,BasementHalfBathrooms,FullBathrooms,HalfBathrooms,BedroomAbvGr,KitchenAbvGr,KitchenQuality,TotalRoomsAboveGround,Functional,Fireplaces,FireplaceQuality,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQuality,GarageCondition,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,ThreeSeasonPorchArea,ScreenPorch,PoolArea,PoolQuality,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,TotalUsedArea,NonbuiltArea,BuiltAreaRatio,PorchArea,IsDuplex,SoldAfterRemodel,RemodelAge,FireplacesLivingAreaRatio,BedroomsBathroomsRatio,HouseAge,PercentFrontage,ImpactView,RoomsMeanSize,RegularRooms,GarageAreaPerCars,GarageAreaQuality,BasementAreaQuality,LivingAreaQuality,LivingAreaCondition,BasementAreaCondition,GarageAreaCondition
1-STORY 1946 & NEWER ALL STYLES,Residential Low Density,70,9100,Paved,Not Alley Access,Regular,Near Flat/Level,All public Utilities,Inside,Gentle,CollgCr,Norm,Norm,Single-family Detached,1Story,7,5,2000,2000,Gable,Two-family Conversion,Vinyl Siding,Vinyl Siding,Brick Face,244,3,2,Poured Contrete,4,3,3,Good Living Quarters,1400,Unfinshed,0,125,1525,GasA,4,1,SBrkr,1525,0,0,1525,1,0,2,0,3,1,3,6,Typ,0,0,Attchd,2000,2,2,541,3,3,2,219,36,0,0,0,0,0,No Fance,None,0,9,2006,WD,Normal Sale,235000,3591,7034,0.16758241758241757,36,0,0,6,0.0,1.5,6,0.007692307692307693,0.038461538461538464,254.16666666666666,2,270.5,1623,6100,10675,7625,4575,1623
DUPLEX - ALL STYLES AND AGES,Residential Low Density,65,8944,Paved,Not Alley Access,Regular,Near Flat/Level,All public Utilities,Inside,Gentle,NAmes,Norm,Norm,Duplex,1Story,5,5,1967,1967,Gable,Two-family Conversion,Plywood,Plywood,NA,0,2,2,Cinder Block,3,3,1,Unfinshed,0,Unfinshed,0,1584,1584,GasA,2,1,SBrkr,1584,0,0,1584,0,0,2,0,4,2,2,8,Mod,0,0,Detchd,1967,1,3,792,3,3,2,0,152,0,0,0,0,0,No Fance,None,0,4,2009,WD,Normal Sale,124000,3960,6568,0.1771019677996422,152,0,0,42,0.0,2.0,42,0.007267441860465116,0.036337209302325583,198.0,2,264.0,2376,4752,7920,7920,4752,2376
SPLIT FOYER,Residential Low Density,68,7838,Paved,Not Alley Access,Regular,Near Flat/Level,All public Utilities,Inside,Gentle,NAmes,Norm,Norm,Single-family Detached,SFoyer,5,5,1967,1967,Gable,Two-family Conversion,Hard Board,Hard Board,NA,0,2,2,Cinder Block,3,3,3,Average Living Quarters,769,Unfinshed,0,95,864,GasA,2,1,SBrkr,900,0,0,900,1,0,1,0,3,1,2,6,Typ,1,1,Attchd,1967,2,1,288,3,3,2,175,144,0,0,0,0,0,Minimum Wood/Wire,None,0,12,2006,WD,Normal Sale,123000,2052,6650,0.11482521051288594,144,0,0,39,0.0011111111111111111,3.0,39,0.008675682572084715,0.04337841286042358,150.0,2,288.0,864,2592,4500,4500,2592,864
2 FAMILY CONVERSION - ALL STYLES AND AGES,Residential Medium Density,60,10800,Paved,Paved,Regular,Near Flat/Level,All public Utilities,Inside,Gentle,OldTown,Norm,Norm,Two-family Conversion,1.5Fin,6,7,1905,2000,Gable,Two-family Conversion,Wood Siding,Wood Siding,NA,0,2,2,Brick & Tile,2,3,1,Unfinshed,0,Unfinshed,0,482,482,GasA,4,0,SBrkr,1221,691,0,1912,0,0,2,0,3,2,2,7,Typ,1,3,Detchd,2003,1,2,672,4,3,2,0,25,212,0,0,0,0,No Fance,None,0,4,2008,WD,Normal Sale,163000,3066,8907,0.17703703703703705,237,1,1,8,5.230125523012552E-4,1.5,103,0.005555555555555556,0.03888888888888889,273.14285714285717,2,336.0,2688,964,11472,13384,1446,2016
1-STORY PUD (Planned Unit Development) - 1946 & NEWER,Residential Low Density,53,4045,Paved,Not Alley Access,Regular,Near Flat/Level,All public Utilities,Inside,Gentle,Blmngtn,Norm,Norm,Townhouse End Unit,1Story,7,5,2006,2006,Hip,Two-family Conversion,Vinyl Siding,Vinyl Siding,Brick Face,45,3,2,Poured Contrete,4,3,3,Good Living Quarters,1070,Unfinshed,0,286,1356,GasA,4,1,SBrkr,1500,0,0,1500,1,0,2,0,2,1,3,6,Typ,1,4,Attchd,2006,3,3,648,3,3,2,161,20,0,0,0,0,0,No Fance,None,0,10,2006,New,Partial,246578,3504,1897,0.37082818294190356,20,0,0,0,6.666666666666666E-4,1.0,0,0.013102595797280594,0.06551297898640297,250.0,3,216.0,1944,5424,10500,7500,4068,1944
2-STORY 1946 & NEWER,Residential Low Density,88,12665,Paved,Not Alley Access,Slightly irregular,Near Flat/Level,All public Utilities,Inside,Gentle,Timber,Norm,Norm,Single-family Detached,2Story,8,5,2005,2006,Hip,Two-family Conversion,Vinyl Siding,Vinyl Siding,Brick Face,245,3,2,Poured Contrete,4,4,4,Unfinshed,0,Unfinshed,0,1094,1094,GasA,4,1,SBrkr,1133,1349,0,2482,0,0,2,1,4,1,3,9,Typ,1,4,BuiltIn,2005,3,3,642,3,3,2,144,39,0,0,0,0,0,No Fance,None,0,2,2007,WD,Normal Sale,281213,4218,10890,0.1959731543624161,39,1,1,1,4.0290088638195E-4,1.3333333333333333,2,0.006948282668772207,0.034741413343861036,275.77777777777777,4,214.0,1926,4376,19856,12410,4376,1926
1-STORY 1946 & NEWER ALL STYLES,Residential Low Density,0,57200,Paved,Not Alley Access,Slightly irregular,Banked,All public Utilities,Inside,Severe,Timber,Norm,Norm,Single-family Detached,1Story,5,5,1948,1950,Gable,Two-family Conversion,Wood Siding,Wood Siding,NA,0,2,2,Cinder Block,3,3,3,Below Average Living Quarters,353,Average Rec Room,334,60,747,GasA,2,1,SBrkr,1687,0,0,1687,1,0,1,0,3,1,2,7,Min1,2,3,Detchd,1966,1,2,572,3,3,0,0,0,50,0,0,0,0,No Fance,None,0,6,2010,WD,Normal Sale,160000,3006,54941,0.02949300699300699,50,0,1,60,0.0011855364552459987,3.0,62,0.0,0.0,241.0,3,286.0,1716,2241,8435,8435,2241,1716
2-STORY 1945 & OLDER,Residential Medium Density,51,6120,Paved,Not Alley Access,Regular,Near Flat/Level,All public Utilities,Inside,Gentle,BrkSide,Norm,Norm,Single-family Detached,2Story,5,8,1920,2004,Gable,Two-family Conversion,Metal Siding,Metal Siding,NA,0,2,2,Brick & Tile,3,3,2,Unfinshed,0,Unfinshed,0,939,939,GasA,4,1,SBrkr,939,574,0,1513,0,0,1,1,4,1,2,8,Typ,0,0,Detchd,1933,1,1,180,2,2,0,24,0,150,0,0,0,0,No Fance,None,0,5,2007,WD,Normal Sale,137500,2632,5001,0.24722222222222223,150,1,1,3,0.0,2.0,87,0.008333333333333333,0.06666666666666667,189.125,3,180.0,360,2817,7565,12104,2817,360
1-1/2 STORY FINISHED ALL AGES,Residential Low Density,60,7200,Paved,Not Alley Access,Regular,Near Flat/Level,All public Utilities,Inside,Gentle,NAmes,Norm,Norm,Single-family Detached,1.5Fin,5,4,1950,1982,Gable,Two-family Conversion,Vinyl Siding,Wood Siding,NA,0,2,2,Cinder Block,3,3,1,Average Rec Room,180,Below Average Living Quarters,352,676,1208,GasA,3,1,FuseA,1136,768,0,1904,1,0,1,1,3,1,2,7,Min1,0,0,Attchd,1950,1,1,240,3,3,2,0,0,168,0,0,0,0,Good Privacy,None,0,5,2009,WD,Normal Sale,138000,3352,5824,0.2644444444444444,168,1,1,27,0.0,1.5,59,0.008333333333333333,0.03333333333333333,272.0,3,240.0,720,3624,9520,7616,3624,720
1-1/2 STORY FINISHED ALL AGES,Residential Low Density,51,6171,Paved,Not Alley Access,Regular,Near Flat/Level,All public Utilities,Inside,Gentle,SWISU,Norm,Norm,Single-family Detached,1.5Fin,6,6,1925,1990,Gable,Two-family Conversion,Wood Shingles,Wood Shingles,NA,0,2,2,Brick & Tile,3,3,1,Below Average Living Quarters,264,Unfinshed,0,712,976,GasA,4,1,SBrkr,1160,448,0,1608,0,0,2,1,3,1,3,7,Typ,1,4,Detchd,1925,1,1,216,2,3,2,147,16,0,0,0,0,0,Minimum Privacy,None,0,10,2009,WD,Normal Sale,137450,2800,4795,0.2605736509479825,16,1,1,19,6.218905472636816E-4,1.0,84,0.008264462809917356,0.049586776859504134,229.71428571428572,3,216.0,432,2928,9648,9648,2928,648
1-1/2 STORY FINISHED ALL AGES,Residential Medium Density,50,6000,Paved,Not Alley Access,Regular,Near Flat/Level,All public Utilities,Corner,Gentle,BrkSide,Norm,Norm,Single-family Detached,1.5Fin,6,7,1929,1950,Gable,Two-family Conversion,Wood Shingles,Wood Shingles,NA,0,2,2,Brick & Tile,3,3,1,Unfinshed,0,Unfinshed,0,862,862,GasA,2,1,SBrkr,950,208,0,1158,0,0,1,0,3,1,2,5,Typ,1,4,BuiltIn,1929,2,1,208,3,3,2,0,0,112,0,0,0,0,No Fance,None,0,7,2008,WD,Normal Sale,120000,2228,4842,0.193,112,1,1,58,8.635578583765112E-4,3.0,79,0.008333333333333333,0.058333333333333334,231.6,1,208.0,624,2586,6948,8106,2586,624
2-STORY 1946 & NEWER,Residential Low Density,62,7415,Paved,Not Alley Access,Slightly irregular,Near Flat/Level,All public Utilities,Inside,Gentle,Gilbert,Norm,Norm,Single-family Detached,2Story,6,5,2004,2004,Gable,Two-family Conversion,Vinyl Siding,Vinyl Siding,NA,0,2,2,Poured Contrete,3,3,1,Good Living Quarters,759,Unfinshed,0,80,839,GasA,4,1,SBrkr,864,729,0,1593,1,0,2,1,3,1,2,8,Typ,1,3,Attchd,2004,3,2,398,3,3,2,100,75,0,0,0,0,0,No Fance,None,0,4,2008,WD,Normal Sale,193000,2830,6153,0.2148347943358058,75,1,0,4,6.277463904582549E-4,1.0,4,0.008361429534726905,0.041807147673634526,199.125,4,199.0,1194,2517,9558,7965,2517,1194
1-STORY 1946 & NEWER ALL STYLES,Residential Low Density,64,6762,Paved,Not Alley Access,Regular,Near Flat/Level,All public Utilities,Inside,Gentle,CollgCr,Norm,Norm,Single-family Detached,1Story,7,5,2006,2006,Gable,Two-family Conversion,Vinyl Siding,Vinyl Siding,NA,0,3,2,Poured Contrete,4,4,3,Unfinshed,0,Unfinshed,0,1286,1286,GasA,4,1,SBrkr,1294,0,0,1294,0,0,2,0,2,1,3,6,Typ,1,4,Attchd,2006,2,2,662,3,3,2,168,55,0,0,0,0,0,No Fance,None,0,7,2006,New,Partial,193879,3242,4806,0.19136350192250814,55,0,0,0,7.727975270479134E-4,1.0,0,0.009464655427388346,0.04732327713694173,215.66666666666666,3,331.0,1986,5144,9058,6470,5144,1986
1-STORY 1946 & NEWER ALL STYLES,Residential Low Density,49,15256,Paved,Not Alley Access,Slightly irregular,Near Flat/Level,All public Utilities,CulDSac,Gentle,Somerst,RRAn,Norm,Single-family Detached,1Story,8,5,2007,2007,Gable,Two-family Conversion,Vinyl Siding,Vinyl Siding,Stone,84,3,2,Poured Contrete,4,3,4,Good Living Quarters,929,Unfinshed,0,556,1485,GasA,4,1,SBrkr,1464,0,0,1464,1,0,2,0,3,1,3,6,Typ,0,0,Attchd,2007,1,3,754,3,3,2,168,160,0,0,0,0,0,No Fance,None,0,8,2007,WD,Normal Sale,282922,3703,13038,0.09596224436287362,160,0,0,0,0.0,1.5,0,0.0032118510749868903,0.016059255374934453,244.0,2,251.33333333333334,2262,5940,11712,7320,4455,2262
1-1/2 STORY FINISHED ALL AGES,Residential Low Density,60,10410,Paved,Grovel,Regular,Near Flat/Level,All public Utilities,Corner,Gentle,OldTown,Artery,Norm,Single-family Detached,1.5Fin,3,4,1915,1950,Gable,Two-family Conversion,Wood Siding,Wood Siding,NA,0,2,2,Poured Contrete,3,3,1,Unfinshed,0,Unfinshed,0,672,672,GasA,2,1,SBrkr,694,520,0,1214,0,0,1,0,3,1,2,6,Typ,0,0,Detchd,1998,1,3,936,3,3,2,216,0,160,0,0,0,0,Minimum Privacy,None,0,1,2006,WD,Sale between family members,105000,2822,8780,0.11661863592699327,160,1,1,56,0.0,3.0,91,0.005763688760806916,0.023054755043227664,202.33333333333334,2,312.0,2808,2016,3642,4856,2016,2808
1-STORY PUD (Planned Unit Development) - 1946 & NEWER,Residential Medium Density,44,3842,Paved,Not Alley Access,Slightly irregular,Hillside,All public Utilities,Inside,Moderate,Crawfor,Norm,Norm,Townhouse End Unit,1Story,8,5,2004,2005,Hip,Two-family Conversion,Cement Board,Cement Board,Stone,174,3,2,Poured Contrete,5,3,4,Good Living Quarters,1373,Unfinshed,0,221,1594,GasA,4,1,SBrkr,1646,0,0,1646,1,1,2,0,2,1,3,5,Typ,1,4,Attchd,2004,3,2,482,3,3,2,128,53,0,0,155,0,0,No Fance,None,0,1,2008,WD,Normal Sale,275000,3722,1714,0.4284226965122332,208,0,1,3,6.075334143377885E-4,1.0,4,0.011452368558042686,0.05726184279021343,329.2,2,241.0,1446,7970,13168,8230,4782,1446
SPLIT FOYER,Residential Low Density,70,8445,Paved,Not Alley Access,Regular,Near Flat/Level,All public Utilities,Corner,Gentle,CollgCr,Norm,Norm,Single-family Detached,SFoyer,5,7,1972,2007,Gable,Two-family Conversion,Hard Board,Wood Shingles,NA,0,2,2,Cinder Block,4,3,3,Good Living Quarters,656,Unfinshed,0,112,768,GasA,2,1,SBrkr,768,0,0,768,1,0,1,0,2,1,2,5,Typ,0,0,Detchd,1988,1,2,396,3,3,2,58,0,0,0,0,0,0,Minimum Privacy,None,0,3,2009,WD,Normal Sale,133000,1932,7281,0.09094138543516873,0,0,1,2,0.0,2.0,37,0.008288928359976317,0.05802249851983422,153.6,2,198.0,1188,3072,3840,5376,2304,1188
1-STORY 1946 & NEWER ALL STYLES,Residential Low Density,0,8780,Paved,Not Alley Access,Slightly irregular,Near Flat/Level,All public Utilities,Corner,Gentle,Mitchel,Norm,Norm,Single-family Detached,1Story,5,5,1985,1985,Gable,Two-family Conversion,Hard Board,Plywood,NA,0,2,2,Cinder Block,3,3,1,Average Living Quarters,625,Unfinshed,0,208,833,GasA,4,1,SBrkr,833,0,0,833,1,0,1,0,3,1,2,5,Typ,0,0,NA,0,0,0,0,0,0,2,0,0,0,0,0,0,0,Minimum Privacy,None,0,3,2009,WD,Normal Sale,112000,1666,7947,0.094874715261959,0,0,0,24,0.0,3.0,24,0.0,0.0,166.6,1,0.0,0,2499,4165,4165,2499,0
2-STORY 1945 & OLDER,Residential Medium Density,60,7740,Paved,Not Alley Access,Regular,Near Flat/Level,All public Utilities,Inside,Gentle,OldTown,Norm,Norm,Single-family Detached,2Story,4,7,1910,1950,Gable,Two-family Conversion,Vinyl Siding,Vinyl Siding,NA,0,2,2,Cinder Block,2,3,1,Unfinshed,0,Unfinshed,0,622,622,GasA,3,1,SBrkr,741,622,0,1363,0,0,1,0,3,1,2,6,Typ,0,0,Detchd,1966,1,2,528,3,3,2,0,0,0,0,168,0,0,No Fance,None,0,6,2010,WD,Normal Sale,125500,2513,6471,0.1760981912144703,168,1,1,60,0.0,3.0,100,0.007751937984496124,0.05426356589147287,227.16666666666666,2,264.0,1584,1244,5452,9541,1866,1584
2-STORY 1946 & NEWER,Residential Low Density,46,20544,Paved,Not Alley Access,Slightly irregular,Near Flat/Level,All public Utilities,CulDSac,Gentle,NWAmes,Norm,Norm,Single-family Detached,2Story,7,6,1986,1991,Gable,Two-family Conversion,Plywood,Plywood,Brick Face,123,2,3,Cinder Block,4,3,1,Unfinshed,0,Unfinshed,0,791,791,GasA,3,1,SBrkr,1236,857,0,2093,0,0,2,1,3,1,2,7,Typ,1,3,Attchd,1986,3,2,542,3,3,2,364,63,0,0,0,0,0,Minimum Privacy,None,0,11,2008,WD,Normal Sale,215000,3426,18766,0.10187889408099689,63,1,1,17,4.7778308647873863E-4,1.0,22,0.0022390965732087226,0.013434579439252334,299.0,3,271.0,1626,3164,14651,12558,2373,1626
2-STORY 1946 & NEWER,Residential Low Density,79,12420,Paved,Not Alley Access,Regular,Near Flat/Level,All public Utilities,Inside,Gentle,CollgCr,Norm,Norm,Single-family Detached,2Story,7,5,2001,2001,Gable,Two-family Conversion,Vinyl Siding,Vinyl Siding,NA,0,3,2,Poured Contrete,4,3,1,Good Living Quarters,666,Unfinshed,0,278,944,GasA,4,1,SBrkr,944,896,0,1840,1,0,2,1,3,1,3,6,Typ,0,0,Attchd,2001,2,2,622,3,3,2,0,45,0,0,0,0,0,No Fance,None,0,6,2009,WD,Normal Sale,230000,3406,10854,0.14814814814814814,45,1,0,8,0.0,1.0,8,0.006360708534621578,0.03180354267310789,306.6666666666667,2,311.0,1866,3776,12880,9200,2832,1866
1-1/2 STORY FINISHED ALL AGES,Residential Low Density,80,9600,Paved,Not Alley Access,Regular,Near Flat/Level,All public Utilities,Inside,Gentle,NAmes,Norm,Norm,Single-family Detached,1.5Fin,6,8,1950,2005,Gable,Two-family Conversion,Vinyl Siding,Vinyl Siding,NA,0,2,3,Cinder Block,3,3,1,Below Average Living Quarters,120,Unfinshed,0,736,856,GasA,4,1,SBrkr,1112,556,0,1668,0,0,1,1,3,1,2,6,Min2,0,0,Attchd,1950,1,1,271,3,3,2,0,0,0,0,0,0,0,Minimum Privacy,None,0,9,2009,WD,Normal Sale,140000,2795,8217,0.17375,0,1,1,4,0.0,1.5,59,0.008333333333333333,0.06666666666666667,278.0,2,271.0,813,2568,10008,13344,2568,813
DUPLEX - ALL STYLES AND AGES,Residential Low Density,60,7200,Paved,Not Alley Access,Regular,Near Flat/Level,All public Utilities,Inside,Gentle,NAmes,Norm,Norm,Duplex,1Story,4,5,1949,1950,Gable,Two-family Conversion,Brick Face,Stone,NA,0,2,2,Slab,0,0,0,No Basement,0,No Basement,0,0,0,Wall,1,0,FuseF,1040,0,0,1040,0,0,2,0,2,2,2,6,Typ,0,0,Detchd,1956,1,2,420,3,3,2,0,0,0,0,0,0,0,No Fance,None,0,6,2009,WD,Normal Sale,90000,1460,5740,0.14444444444444443,0,0,1,59,0.0,1.0,60,0.008333333333333333,0.041666666666666664,173.33333333333334,2,210.0,1260,0,4160,5200,0,1260
1-STORY 1946 & NEWER ALL STYLES,Residential Low Density,88,10994,Paved,Not Alley Access,Slightly irregular,Near Flat/Level,All public Utilities,Corner,Gentle,SawyerW,Norm,Norm,Single-family Detached,1Story,8,5,2005,2006,Gable,Two-family Conversion,Vinyl Siding,Vinyl Siding,Stone,366,3,2,Poured Contrete,4,4,1,Good Living Quarters,976,Unfinshed,0,868,1844,GasA,4,1,SBrkr,1844,0,0,1844,1,0,2,0,2,1,3,7,Typ,1,4,Attchd,2005,3,2,620,3,3,2,165,44,0,0,0,0,0,No Fance,None,0,9,2009,COD,Abnormal Sale,257000,4308,8530,0.16772785155539385,44,0,1,3,5.422993492407809E-4,1.0,4,0.008004366017827906,0.04002183008913953,263.42857142857144,4,310.0,1860,7376,14752,9220,7376,1860
1-1/2 STORY FINISHED ALL AGES,Residential Low Density,64,13053,Paved,Paved,Regular,Banked,All public Utilities,Inside,Gentle,BrkSide,Norm,Norm,Single-family Detached,1.5Fin,6,7,1923,2000,Gambrel,Two-family Conversion,Wood Siding,Wood Siding,NA,0,2,2,Brick & Tile,3,3,1,Unfinshed,0,Unfinshed,0,833,833,GasA,3,1,SBrkr,1053,795,0,1848,0,0,1,1,4,1,3,8,Typ,1,4,Detchd,1922,1,2,370,3,3,0,0,0,0,0,220,0,0,No Fance,None,0,6,2008,WD,Normal Sale,207000,3051,11630,0.14157664904619627,220,1,1,8,5.411255411255411E-4,2.0,85,0.0049030874128552825,0.034321611889986975,231.0,3,185.0,1110,2499,11088,12936,2499,1110
1-STORY PUD (Planned Unit Development) - 1946 & NEWER,Residential Low Density,51,3635,Paved,Not Alley Access,Regular,Near Flat/Level,All public Utilities,Inside,Gentle,Blmngtn,Norm,Norm,Townhouse End Unit,1Story,7,5,2007,2007,Hip,Two-family Conversion,Vinyl Siding,Vinyl Siding,Brick Face,130,3,2,Poured Contrete,4,3,1,Average Living Quarters,988,Unfinshed,0,398,1386,GasA,4,1,SBrkr,1569,0,0,1569,0,1,2,0,1,1,3,7,Typ,1,3,Attchd,2007,2,3,660,3,3,2,143,20,0,0,0,0,0,No Fance,None,0,5,2009,WD,Normal Sale,175900,3615,1406,0.43163686382393396,20,0,0,2,6.373486297004461E-4,0.5,2,0.014030261348005502,0.07015130674002751,224.14285714285714,5,220.0,1980,5544,10983,7845,4158,1980
2 FAMILY CONVERSION - ALL STYLES AND AGES,Residential Medium Density,60,11340,Paved,Not Alley Access,Regular,Near Flat/Level,All public Utilities,Inside,Gentle,OldTown,Norm,Norm,Two-family Conversion,2Story,4,6,1885,1950,Gable,Two-family Conversion,Vinyl Siding,Asbestos Shingles,NA,0,2,2,Poured Contrete,3,3,1,Unfinshed,0,Unfinshed,0,777,777,GasA,3,1,SBrkr,1246,1044,0,2290,0,0,2,0,4,2,2,11,Typ,0,0,Detchd,1971,1,2,560,3,3,0,0,0,114,0,0,0,0,No Fance,None,0,4,2010,WD,Normal Sale,122500,3627,9534,0.2019400352733686,114,1,1,60,0.0,2.0,125,0.005291005291005291,0.031746031746031744,208.1818181818182,5,280.0,1680,2331,9160,13740,2331,1680
2-STORY 1946 & NEWER,Residential Low Density,0,16545,Paved,Not Alley Access,Slightly irregular,Near Flat/Level,All public Utilities,Inside,Gentle,NoRidge,Norm,Norm,Single-family Detached,2Story,8,5,1998,1998,Gable,Two-family Conversion,Vinyl Siding,Vinyl Siding,Brick Face,731,3,2,Poured Contrete,4,3,2,Good Living Quarters,781,Unfinshed,0,503,1284,GasA,4,1,SBrkr,1310,1140,0,2450,1,0,2,1,3,1,3,7,Typ,1,3,Attchd,1998,3,3,1069,3,3,2,0,126,0,0,0,0,0,No Fance,None,0,5,2009,WD,Normal Sale,340000,4803,14166,0.14808099123602297,126,1,0,11,4.0816326530612246E-4,1.0,11,0.0,0.0,350.0,3,356.3333333333333,3207,5136,19600,12250,3852,3207
1-STORY 1946 & NEWER ALL STYLES,Residential Low Density,71,9204,Paved,Not Alley Access,Regular,Near Flat/Level,All public Utilities,Inside,Gentle,NAmes,Norm,Norm,Single-family Detached,1Story,5,5,1963,1963,Gable,Two-family Conversion,Hard Board,Hard Board,NA,0,2,2,Cinder Block,3,3,1,Below Average Living Quarters,25,Average Rec Room,872,247,1144,GasA,2,1,SBrkr,1144,0,0,1144,1,0,1,1,3,1,2,6,Typ,0,0,Detchd,1962,1,1,336,3,3,2,0,88,0,0,0,0,0,No Fance,None,0,8,2008,COD,Normal Sale,124000,2624,7724,0.12429378531073447,88,0,0,45,0.0,1.5,45,0.007714037375054324,0.038570186875271625,190.66666666666666,2,336.0,1008,3432,5720,5720,3432,1008
1-STORY 1946 & NEWER ALL STYLES,Residential Low Density,0,16381,Paved,Not Alley Access,Slightly irregular,Near Flat/Level,All public Utilities,Inside,Gentle,Crawfor,Norm,Norm,Single-family Detached,1Story,6,5,1969,1969,Gable,Two-family Conversion,Plywood,Plywood,Brick Face,312,3,3,Cinder Block,3,3,3,Average Rec Room,1110,Unfinshed,0,734,1844,GasA,3,1,SBrkr,1844,0,0,1844,1,0,2,0,3,1,3,7,Typ,1,3,Attchd,1969,2,2,540,3,3,2,0,73,216,0,0,0,0,No Fance,None,0,12,2006,WD,Normal Sale,223000,4228,13997,0.11256944020511568,289,0,0,37,5.422993492407809E-4,1.5,37,0.0,0.0,263.42857142857144,3,270.0,1620,5532,11064,9220,5532,1620
2-STORY 1946 & NEWER,Residential Low Density,90,11700,Paved,Not Alley Access,Regular,Near Flat/Level,All public Utilities,Corner,Gentle,NWAmes,Norm,Norm,Single-family Detached,2Story,6,6,1968,1968,Gable,Two-family Conversion,Hard Board,Hard Board,Brick Face,420,2,2,Cinder Block,3,3,1,Average Living Quarters,404,Unfinshed,0,304,708,GasA,3,1,SBrkr,708,708,0,1416,0,0,2,1,3,1,2,7,Typ,1,3,Attchd,1968,2,2,776,3,3,2,0,169,0,0,119,0,0,No Fance,None,0,5,2006,WD,Normal Sale,179900,2900,10216,0.12102564102564102,288,1,0,38,7.062146892655367E-4,1.0,38,0.007692307692307693,0.046153846153846156,202.28571428571428,3,388.0,2328,2124,8496,8496,2124,2328
1-STORY PUD (Planned Unit Development) - 1946 & NEWER,Residential Low Density,53,4043,Paved,Not Alley Access,Regular,Near Flat/Level,All public Utilities,Inside,Gentle,NPkVill,Norm,Norm,Townhouse End Unit,1Story,6,5,1977,1977,Gable,Two-family Conversion,Plywood,Plywood,NA,0,2,2,Cinder Block,4,3,1,Average Living Quarters,360,Unfinshed,0,709,1069,GasA,2,1,SBrkr,1069,0,0,1069,0,0,2,0,2,1,2,4,Typ,1,2,Attchd,1977,2,2,440,3,3,2,0,55,0,0,165,0,0,No Fance,None,0,7,2010,WD,Normal Sale,127500,2578,2534,0.2644076181053673,220,0,0,33,9.354536950420954E-4,1.0,33,0.01310907741775909,0.06554538708879545,267.25,1,220.0,1320,4276,6414,5345,3207,1320
1-STORY PUD (Planned Unit Development) - 1946 & NEWER,Residential Medium Density,37,4435,Paved,Not Alley Access,Regular,Near Flat/Level,All public Utilities,Inside,Gentle,CollgCr,Norm,Norm,Townhouse End Unit,1Story,6,5,2003,2003,Gable,Two-family Conversion,Vinyl Siding,Vinyl Siding,Brick Face,170,3,2,Poured Contrete,4,3,3,Good Living Quarters,686,Unfinshed,0,162,848,GasA,4,1,SBrkr,848,0,0,848,1,0,1,0,1,1,3,3,Typ,0,0,Attchd,2003,3,2,420,3,3,2,140,0,0,0,0,0,0,No Fance,None,0,3,2008,WD,Normal Sale,136500,2116,3167,0.19120631341600902,0,0,0,5,0.0,1.0,5,0.00834272829763247,0.04171364148816235,282.6666666666667,1,210.0,1260,3392,5088,4240,2544,1260
SPLIT OR MULTI-LEVEL,Residential Low Density,0,19690,Paved,Not Alley Access,Slightly irregular,Near Flat/Level,All public Utilities,CulDSac,Gentle,Edwards,Norm,Norm,Single-family Detached,SLvl,6,7,1966,1966,Flat,Gravel & Tar,Plywood,Plywood,NA,0,3,3,Cinder Block,4,3,3,Unfinshed,0,Unfinshed,0,697,697,GasA,2,1,SBrkr,1575,626,0,2201,0,0,2,0,4,1,3,8,Typ,1,4,Attchd,1966,1,2,432,4,4,2,586,236,0,0,0,738,3,Good Privacy,None,0,8,2006,WD,Allocation,274970,3330,17683,0.11178263077704419,236,1,0,40,4.5433893684688776E-4,2.0,40,0.0,0.0,275.125,3,216.0,1728,2788,13206,15407,2091,1728
